HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Aston Villa,Fulham,0.3333333333333333,0.1111111111111111,H,0.0,0.0,D,A Madley,0.30952380952380953,0.4838709677419355,0.16666666666666666,0.35,0.5833333333333334,0.76,0.21052631578947367,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Man United,Brighton,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,M Dean,0.3333333333333333,0.16129032258064516,0.2916666666666667,0.15,0.5833333333333334,0.24,0.2631578947368421,0.3157894736842105,0.2857142857142857,0.2222222222222222,0.0,0.0
Everton,Crystal Palace,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,K Friend,0.3333333333333333,0.41935483870967744,0.2916666666666667,0.3,0.4166666666666667,0.36,0.15789473684210525,0.21052631578947367,0.2857142857142857,0.0,0.0,0.0
Wolves,West Ham,0.2222222222222222,0.3333333333333333,A,0.2,0.6,A,M Oliver,0.4523809523809524,0.2903225806451613,0.20833333333333334,0.3,0.375,0.32,0.21052631578947367,0.10526315789473684,0.14285714285714285,0.4444444444444444,0.0,0.0
Fulham,Wolves,0.0,0.1111111111111111,A,0.0,0.0,D,J Moss,0.30952380952380953,0.22580645161290322,0.125,0.15,0.4583333333333333,0.28,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0
Man City,Leeds,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,A Marriner,0.6666666666666666,0.06451612903225806,0.2916666666666667,0.1,0.5,0.56,0.47368421052631576,0.15789473684210525,0.42857142857142855,0.1111111111111111,0.0,0.5
Liverpool,Aston Villa,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,P Tierney,0.5238095238095238,0.2903225806451613,0.4166666666666667,0.25,0.6666666666666666,0.4,0.3684210526315789,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0
Crystal Palace,Chelsea,0.1111111111111111,0.4444444444444444,A,0.0,0.6,A,M Oliver,0.0,0.7419354838709677,0.041666666666666664,0.5,0.2916666666666667,0.44,0.0,0.42105263157894735,0.14285714285714285,0.0,0.0,0.0
Burnley,Newcastle,0.1111111111111111,0.2222222222222222,A,0.2,0.0,H,A Taylor,0.5476190476190477,0.3225806451612903,0.16666666666666666,0.25,0.4583333333333333,0.44,0.6842105263157895,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
West Ham,Leicester,0.3333333333333333,0.2222222222222222,H,0.4,0.0,H,M Dean,0.07142857142857142,0.4838709677419355,0.16666666666666666,0.25,0.2916666666666667,0.48,0.05263157894736842,0.47368421052631576,0.42857142857142855,0.3333333333333333,0.0,0.0
Tottenham,Man United,0.1111111111111111,0.3333333333333333,A,0.2,0.0,H,C Kavanagh,0.2619047619047619,0.3870967741935484,0.125,0.35,0.4583333333333333,0.56,0.3684210526315789,0.2631578947368421,0.14285714285714285,0.5555555555555556,0.0,0.0
Sheffield United,Arsenal,0.0,0.3333333333333333,A,0.0,0.2,A,P Bankes,0.14285714285714285,0.45161290322580644,0.08333333333333333,0.25,0.375,0.2,0.10526315789473684,0.21052631578947367,0.14285714285714285,0.1111111111111111,0.0,0.0
West Brom,Southampton,0.3333333333333333,0.0,H,0.4,0.0,H,S Hooper,0.3333333333333333,0.45161290322580644,0.25,0.2,0.5,0.4,0.2631578947368421,0.5263157894736842,0.0,0.1111111111111111,0.0,0.0
Brighton,Everton,0.0,0.0,D,0.0,0.0,D,D England,0.5238095238095238,0.25806451612903225,0.125,0.05,0.5,0.24,0.5263157894736842,0.15789473684210525,0.14285714285714285,0.2222222222222222,0.0,0.0
Everton,Tottenham,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,M Oliver,0.40476190476190477,0.3870967741935484,0.2916666666666667,0.15,0.3333333333333333,0.28,0.3157894736842105,0.15789473684210525,0.14285714285714285,0.1111111111111111,0.0,0.0
Newcastle,West Ham,0.3333333333333333,0.2222222222222222,H,0.4,0.0,H,K Friend,0.35714285714285715,0.5161290322580645,0.3333333333333333,0.3,0.375,0.24,0.15789473684210525,0.42105263157894735,0.2857142857142857,0.0,0.0,0.5
Wolves,Sheffield United,0.1111111111111111,0.0,H,0.0,0.0,D,R Jones,0.21428571428571427,0.25806451612903225,0.20833333333333334,0.1,0.3333333333333333,0.56,0.15789473684210525,0.15789473684210525,0.14285714285714285,0.2222222222222222,0.0,0.0
Arsenal,Fulham,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,C Pawson,0.40476190476190477,0.0967741935483871,0.20833333333333334,0.05,0.375,0.4,0.5789473684210527,0.05263157894736842,0.0,0.3333333333333333,0.0,0.0
Man United,Burnley,0.3333333333333333,0.1111111111111111,H,0.0,0.0,D,J Moss,0.38095238095238093,0.3225806451612903,0.375,0.15,0.375,0.44,0.42105263157894735,0.15789473684210525,0.14285714285714285,0.2222222222222222,0.0,0.0
Leeds,Liverpool,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,A Taylor,0.2619047619047619,0.5483870967741935,0.20833333333333334,0.35,0.7083333333333334,0.56,0.5263157894736842,0.42105263157894735,0.2857142857142857,0.1111111111111111,0.0,0.0
Chelsea,Brighton,0.0,0.0,D,0.0,0.0,D,S Attwell,0.14285714285714285,0.3548387096774194,0.16666666666666666,0.1,0.3333333333333333,0.32,0.0,0.15789473684210525,0.2857142857142857,0.0,0.0,0.5
Tottenham,Southampton,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,D Coote,0.2619047619047619,0.3225806451612903,0.125,0.25,0.4166666666666667,0.52,0.2631578947368421,0.2631578947368421,0.2857142857142857,0.1111111111111111,0.0,0.0
Aston Villa,Man City,0.1111111111111111,0.2222222222222222,A,0.2,0.4,A,P Bankes,0.16666666666666666,0.41935483870967744,0.125,0.15,0.5,0.24,0.05263157894736842,0.5789473684210527,0.0,0.1111111111111111,0.5,0.5
Leicester,West Brom,0.3333333333333333,0.0,H,0.6,0.0,H,A Madley,0.38095238095238093,0.12903225806451613,0.2916666666666667,0.05,0.5416666666666666,0.44,0.3684210526315789,0.15789473684210525,0.0,0.2222222222222222,0.0,0.0
Arsenal,Everton,0.0,0.1111111111111111,A,0.0,0.0,D,J Moss,0.30952380952380953,0.25806451612903225,0.125,0.05,0.5416666666666666,0.36,0.3684210526315789,0.15789473684210525,0.14285714285714285,0.3333333333333333,0.0,0.0
Liverpool,Newcastle,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,A Marriner,0.5,0.22580645161290322,0.375,0.2,0.375,0.24,0.3157894736842105,0.15789473684210525,0.2857142857142857,0.1111111111111111,0.0,0.0
West Ham,Chelsea,0.0,0.1111111111111111,A,0.0,0.2,A,C Kavanagh,0.19047619047619047,0.5483870967741935,0.08333333333333333,0.3,0.375,0.4,0.21052631578947367,0.10526315789473684,0.0,0.4444444444444444,0.5,0.0
Sheffield United,Brighton,0.1111111111111111,0.0,H,0.2,0.0,H,K Friend,0.14285714285714285,0.5483870967741935,0.125,0.2,0.5416666666666666,0.24,0.10526315789473684,0.631578947368421,0.42857142857142855,0.0,0.0,0.0
Leeds,Man United,0.0,0.0,D,0.0,0.0,D,C Pawson,0.11904761904761904,0.5161290322580645,0.125,0.2,0.875,0.4,0.10526315789473684,0.3157894736842105,0.5714285714285714,0.1111111111111111,0.0,0.0
Aston Villa,West Brom,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,S Attwell,0.5476190476190477,0.3225806451612903,0.4583333333333333,0.2,0.5833333333333334,0.32,0.5789473684210527,0.21052631578947367,0.0,0.2222222222222222,0.0,0.0
Wolves,Burnley,0.0,0.4444444444444444,A,0.0,0.6,A,D England,0.2619047619047619,0.45161290322580644,0.08333333333333333,0.35,0.3333333333333333,0.32,0.42105263157894735,0.2631578947368421,0.14285714285714285,0.2222222222222222,0.0,0.0
Leicester,Crystal Palace,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,G Scott,0.2857142857142857,0.12903225806451613,0.20833333333333334,0.1,0.5416666666666666,0.44,0.3684210526315789,0.10526315789473684,0.0,0.1111111111111111,0.0,0.0
Southampton,Leicester,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,R Jones,0.09523809523809523,0.7419354838709677,0.125,0.45,0.375,0.48,0.0,0.5263157894736842,0.14285714285714285,0.0,0.5,0.0
Crystal Palace,Man City,0.0,0.2222222222222222,A,0.0,0.0,D,D Coote,0.19047619047619047,0.6451612903225806,0.16666666666666666,0.15,0.375,0.36,0.10526315789473684,0.3157894736842105,0.2857142857142857,0.0,0.0,0.0
Brighton,Leeds,0.2222222222222222,0.0,H,0.2,0.0,H,C Kavanagh,0.38095238095238093,0.3548387096774194,0.20833333333333334,0.1,0.7083333333333334,0.2,0.10526315789473684,0.47368421052631576,0.14285714285714285,0.1111111111111111,0.0,0.0
Chelsea,Fulham,0.2222222222222222,0.0,H,0.2,0.0,H,K Friend,0.19047619047619047,0.3225806451612903,0.20833333333333334,0.15,0.625,0.28,0.05263157894736842,0.42105263157894735,0.14285714285714285,0.1111111111111111,0.0,0.0
Everton,Aston Villa,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,S Hooper,0.35714285714285715,0.41935483870967744,0.125,0.25,0.4166666666666667,0.48,0.15789473684210525,0.3157894736842105,0.0,0.2222222222222222,0.0,0.0
Newcastle,Arsenal,0.0,0.2222222222222222,A,0.0,0.2,A,M Dean,0.09523809523809523,0.6129032258064516,0.041666666666666664,0.25,0.4166666666666667,0.32,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.5,0.0
Tottenham,Sheffield United,0.4444444444444444,0.0,H,0.2,0.0,H,A Marriner,0.4523809523809524,0.25806451612903225,0.4583333333333333,0.05,0.3333333333333333,0.32,0.3157894736842105,0.3157894736842105,0.14285714285714285,0.1111111111111111,0.0,0.0
West Brom,Wolves,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,P Tierney,0.21428571428571427,0.6451612903225806,0.16666666666666666,0.5,0.7083333333333334,0.4,0.2631578947368421,0.3157894736842105,0.2857142857142857,0.0,0.0,0.0
Burnley,West Ham,0.1111111111111111,0.2222222222222222,A,0.2,0.4,A,A Taylor,0.16666666666666666,0.7096774193548387,0.125,0.2,0.16666666666666666,0.28,0.2631578947368421,0.21052631578947367,0.2857142857142857,0.1111111111111111,0.0,0.0
Leicester,Newcastle,0.2222222222222222,0.4444444444444444,A,0.0,0.4,A,D England,0.5714285714285714,0.45161290322580644,0.375,0.3,0.5,0.32,0.47368421052631576,0.3157894736842105,0.14285714285714285,0.1111111111111111,0.0,0.0
Liverpool,Southampton,0.2222222222222222,0.0,H,0.2,0.0,H,K Friend,0.30952380952380953,0.3870967741935484,0.25,0.3,0.4166666666666667,0.2,0.42105263157894735,0.21052631578947367,0.0,0.1111111111111111,0.0,0.0
Man City,Chelsea,0.1111111111111111,0.2222222222222222,A,0.2,0.0,H,A Taylor,0.35714285714285715,0.3870967741935484,0.16666666666666666,0.25,0.5,0.36,0.3157894736842105,0.10526315789473684,0.2857142857142857,0.0,0.0,0.0
Leeds,Tottenham,0.3333333333333333,0.1111111111111111,H,0.4,0.2,H,M Oliver,0.35714285714285715,0.3548387096774194,0.2916666666666667,0.15,0.5,0.36,0.42105263157894735,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.0,0.0
Sheffield United,Crystal Palace,0.0,0.2222222222222222,A,0.0,0.2,A,S Hooper,0.14285714285714285,0.6774193548387096,0.0,0.4,0.4583333333333333,0.28,0.2631578947368421,0.5789473684210527,0.14285714285714285,0.1111111111111111,0.0,0.0
Wolves,Brighton,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,J Moss,0.35714285714285715,0.16129032258064516,0.25,0.15,0.5,0.24,0.5263157894736842,0.2631578947368421,0.2857142857142857,0.2222222222222222,0.0,1.0
Aston Villa,Man United,0.1111111111111111,0.3333333333333333,A,0.2,0.0,H,C Kavanagh,0.23809523809523808,0.5806451612903226,0.20833333333333334,0.35,0.5416666666666666,0.68,0.2631578947368421,0.3157894736842105,0.14285714285714285,0.1111111111111111,0.5,0.0
West Ham,Everton,0.0,0.1111111111111111,A,0.0,0.2,A,S Attwell,0.23809523809523808,0.2903225806451613,0.0,0.15,0.3333333333333333,0.36,0.2631578947368421,0.3157894736842105,0.2857142857142857,0.1111111111111111,0.0,0.0
Arsenal,West Brom,0.3333333333333333,0.1111111111111111,H,0.4,0.0,H,P Bankes,0.3333333333333333,0.3870967741935484,0.2916666666666667,0.05,0.2916666666666667,0.32,0.3157894736842105,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.0,0.0
Fulham,Burnley,0.0,0.2222222222222222,A,0.0,0.4,A,D Coote,0.47619047619047616,0.45161290322580644,0.125,0.25,0.4583333333333333,0.36,0.42105263157894735,0.21052631578947367,0.2857142857142857,0.0,0.0,0.0
Southampton,Crystal Palace,0.3333333333333333,0.1111111111111111,H,0.2,0.2,D,A Madley,0.2857142857142857,0.3548387096774194,0.25,0.2,0.8333333333333334,0.48,0.631578947368421,0.42105263157894735,0.2857142857142857,0.3333333333333333,0.0,0.0
Man United,Leicester,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,C Pawson,0.07142857142857142,0.3870967741935484,0.041666666666666664,0.15,0.375,0.44,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0
Chelsea,Arsenal,0.0,0.1111111111111111,A,0.0,0.2,A,A Marriner,0.42857142857142855,0.16129032258064516,0.20833333333333334,0.1,0.2916666666666667,0.2,0.47368421052631576,0.05263157894736842,0.0,0.1111111111111111,0.0,0.0
Aston Villa,Everton,0.0,0.0,D,0.0,0.0,D,M Atkinson,0.2857142857142857,0.4838709677419355,0.08333333333333333,0.25,0.375,0.44,0.47368421052631576,0.05263157894736842,0.2857142857142857,0.0,0.0,0.0
Man United,Liverpool,0.2222222222222222,0.4444444444444444,A,0.2,0.4,A,A Taylor,0.40476190476190477,0.5483870967741935,0.125,0.4,0.4166666666666667,0.44,0.3157894736842105,0.21052631578947367,0.42857142857142855,0.0,0.0,0.0
Newcastle,Man City,0.3333333333333333,0.4444444444444444,A,0.4,0.4,D,K Friend,0.23809523809523808,0.4838709677419355,0.20833333333333334,0.3,0.4583333333333333,0.36,0.21052631578947367,0.2631578947368421,0.2857142857142857,0.2222222222222222,0.0,0.0
Burnley,Leeds,0.0,0.4444444444444444,A,0.0,0.2,A,G Scott,0.35714285714285715,0.5161290322580645,0.16666666666666666,0.3,0.4166666666666667,0.36,0.3157894736842105,0.42105263157894735,0.14285714285714285,0.1111111111111111,0.0,0.0
Southampton,Fulham,0.3333333333333333,0.1111111111111111,H,0.2,0.0,H,C Pawson,0.23809523809523808,0.3225806451612903,0.2916666666666667,0.15,0.375,0.56,0.3157894736842105,0.2631578947368421,0.0,0.1111111111111111,0.0,0.0
Brighton,West Ham,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,A Marriner,0.21428571428571427,0.4838709677419355,0.08333333333333333,0.15,0.2916666666666667,0.16,0.15789473684210525,0.15789473684210525,0.14285714285714285,0.1111111111111111,0.0,0.0
Everton,Sheffield United,0.0,0.1111111111111111,A,0.0,0.2,A,A Moss,0.35714285714285715,0.3225806451612903,0.25,0.15,0.3333333333333333,0.44,0.5789473684210527,0.21052631578947367,0.14285714285714285,0.3333333333333333,0.0,0.0
West Brom,Liverpool,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,M Dean,0.21428571428571427,0.8387096774193549,0.125,0.3,0.2916666666666667,0.52,0.47368421052631576,0.6842105263157895,0.0,0.0,0.0,0.0
Tottenham,Wolves,0.2222222222222222,0.0,H,0.2,0.0,H,M Atkinson,0.5476190476190477,0.4838709677419355,0.5416666666666666,0.15,0.3333333333333333,0.4,0.5263157894736842,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
Crystal Palace,Aston Villa,0.3333333333333333,0.2222222222222222,H,0.2,0.4,A,D Coote,0.5238095238095238,0.6129032258064516,0.3333333333333333,0.25,0.9583333333333334,0.48,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.2222222222222222,0.0,0.0
Man United,Fulham,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,L Mason,0.2857142857142857,0.25806451612903225,0.25,0.25,0.4166666666666667,0.56,0.3157894736842105,0.05263157894736842,0.2857142857142857,0.3333333333333333,0.0,0.0
Southampton,Leeds,0.0,0.2222222222222222,A,0.0,0.0,D,P Bankes,0.40476190476190477,0.4838709677419355,0.125,0.35,0.4166666666666667,0.44,0.21052631578947367,0.2631578947368421,0.0,0.3333333333333333,0.0,0.0
Brighton,Man City,0.3333333333333333,0.2222222222222222,H,0.0,0.2,A,S Attwell,0.42857142857142855,0.25806451612903225,0.25,0.2,0.5416666666666666,0.4,0.2631578947368421,0.15789473684210525,0.42857142857142855,0.3333333333333333,0.0,0.5
Chelsea,Leicester,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,M Dean,0.38095238095238093,0.22580645161290322,0.25,0.15,0.625,0.6,0.3157894736842105,0.2631578947368421,0.2857142857142857,0.4444444444444444,0.0,0.0
West Brom,West Ham,0.1111111111111111,0.3333333333333333,A,0.2,0.2,D,M Oliver,0.30952380952380953,0.6774193548387096,0.16666666666666666,0.45,0.3333333333333333,0.4,0.3157894736842105,0.42105263157894735,0.2857142857142857,0.2222222222222222,0.0,0.0
Burnley,Liverpool,0.0,0.3333333333333333,A,0.0,0.2,A,C Kavanagh,0.21428571428571427,0.6451612903225806,0.16666666666666666,0.15,0.4166666666666667,0.24,0.3157894736842105,0.3684210526315789,0.0,0.0,0.0,0.0
Crystal Palace,Arsenal,0.1111111111111111,0.3333333333333333,A,0.0,0.2,A,A Taylor,0.2619047619047619,0.1935483870967742,0.25,0.15,0.2916666666666667,0.24,0.3157894736842105,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.0,0.0
Newcastle,Sheffield United,0.1111111111111111,0.0,H,0.2,0.0,H,R Jones,0.35714285714285715,0.3548387096774194,0.20833333333333334,0.05,0.2916666666666667,0.24,0.2631578947368421,0.10526315789473684,0.0,0.2222222222222222,0.0,0.0
Everton,Wolves,0.1111111111111111,0.0,H,0.0,0.0,D,A Madley,0.30952380952380953,0.2903225806451613,0.16666666666666666,0.15,0.4583333333333333,0.4,0.3684210526315789,0.631578947368421,0.0,0.2222222222222222,0.0,0.0
Tottenham,Aston Villa,0.1111111111111111,0.2222222222222222,A,0.2,0.4,A,C Pawson,0.21428571428571427,0.6451612903225806,0.16666666666666666,0.2,0.5833333333333334,0.48,0.21052631578947367,0.2631578947368421,0.14285714285714285,0.1111111111111111,0.0,0.0
Arsenal,Brighton,0.2222222222222222,0.0,H,0.0,0.0,D,J Moss,0.35714285714285715,0.16129032258064516,0.20833333333333334,0.05,0.4166666666666667,0.28,0.5789473684210527,0.15789473684210525,0.0,0.0,0.0,0.0
Aston Villa,Chelsea,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,S Attwell,0.11904761904761904,0.7419354838709677,0.125,0.35,0.4583333333333333,0.44,0.10526315789473684,0.47368421052631576,0.42857142857142855,0.3333333333333333,0.0,0.5
Fulham,Newcastle,0.0,0.2222222222222222,A,0.0,0.2,A,C Kavanagh,0.30952380952380953,0.3225806451612903,0.0,0.2,0.5,0.2,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.0,0.0,0.0
Leeds,West Brom,0.3333333333333333,0.1111111111111111,H,0.4,0.0,H,D Coote,0.38095238095238093,0.45161290322580644,0.375,0.25,0.5,0.44,0.42105263157894735,0.15789473684210525,0.2857142857142857,0.1111111111111111,0.0,0.0
Leicester,Tottenham,0.2222222222222222,0.4444444444444444,A,0.2,0.2,D,A Taylor,0.21428571428571427,0.3548387096774194,0.25,0.2,0.375,0.28,0.42105263157894735,0.3684210526315789,0.0,0.2222222222222222,0.0,0.0
Liverpool,Crystal Palace,0.2222222222222222,0.0,H,0.2,0.0,H,C Pawson,0.42857142857142855,0.16129032258064516,0.20833333333333334,0.2,0.4166666666666667,0.28,0.7368421052631579,0.05263157894736842,0.2857142857142857,0.2222222222222222,0.0,0.0
Man City,Everton,0.5555555555555556,0.0,H,0.4,0.0,H,M Oliver,0.47619047619047616,0.25806451612903225,0.4583333333333333,0.15,0.3333333333333333,0.36,0.3684210526315789,0.2631578947368421,0.2857142857142857,0.2222222222222222,0.0,0.0
Sheffield United,Burnley,0.1111111111111111,0.0,H,0.2,0.0,H,K Friend,0.2619047619047619,0.3225806451612903,0.125,0.15,0.4583333333333333,0.0,0.42105263157894735,0.47368421052631576,0.42857142857142855,0.1111111111111111,0.0,0.0
West Ham,Southampton,0.3333333333333333,0.0,H,0.4,0.0,H,M Atkinson,0.30952380952380953,0.5483870967741935,0.2916666666666667,0.25,0.20833333333333334,0.32,0.10526315789473684,0.15789473684210525,0.0,0.3333333333333333,0.0,0.0
Wolves,Man United,0.1111111111111111,0.2222222222222222,A,0.2,0.4,A,M Dean,0.30952380952380953,0.2903225806451613,0.16666666666666666,0.2,0.5833333333333334,0.08,0.3157894736842105,0.10526315789473684,0.5714285714285714,0.1111111111111111,0.0,0.0
Brentford,Arsenal,0.2222222222222222,0.0,H,0.2,0.0,H,M Oliver,0.16666666666666666,0.7096774193548387,0.125,0.2,0.5,0.28,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.0
Leicester,Wolves,0.1111111111111111,0.0,H,0.2,0.0,H,C Pawson,0.19047619047619047,0.5483870967741935,0.20833333333333334,0.15,0.25,0.36,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Norwich,Liverpool,0.0,0.3333333333333333,A,0.0,0.2,A,A Marriner,0.30952380952380953,0.6129032258064516,0.125,0.4,0.16666666666666666,0.52,0.15789473684210525,0.5789473684210527,0.14285714285714285,0.1111111111111111,0.0,0.0
Watford,Aston Villa,0.3333333333333333,0.2222222222222222,H,0.4,0.0,H,M Dean,0.2857142857142857,0.3548387096774194,0.2916666666666667,0.1,0.75,0.48,0.10526315789473684,0.21052631578947367,0.42857142857142855,0.1111111111111111,0.0,0.0
Chelsea,Crystal Palace,0.3333333333333333,0.0,H,0.4,0.0,H,J Moss,0.2857142857142857,0.12903225806451613,0.25,0.05,0.625,0.4,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0
Burnley,Brighton,0.1111111111111111,0.2222222222222222,A,0.2,0.0,H,D Coote,0.30952380952380953,0.45161290322580644,0.125,0.4,0.4166666666666667,0.24,0.3684210526315789,0.3157894736842105,0.2857142857142857,0.1111111111111111,0.0,0.0
Man United,Leeds,0.5555555555555556,0.1111111111111111,H,0.2,0.0,H,P Tierney,0.35714285714285715,0.3225806451612903,0.3333333333333333,0.15,0.4583333333333333,0.32,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Everton,Southampton,0.3333333333333333,0.1111111111111111,H,0.0,0.2,A,A Madley,0.30952380952380953,0.1935483870967742,0.25,0.15,0.5416666666666666,0.56,0.3157894736842105,0.42105263157894735,0.2857142857142857,0.0,0.0,0.0
Newcastle,West Ham,0.2222222222222222,0.4444444444444444,A,0.4,0.2,H,M Atkinson,0.38095238095238093,0.25806451612903225,0.125,0.45,0.16666666666666666,0.08,0.3684210526315789,0.3157894736842105,0.14285714285714285,0.0,0.0,0.0
Tottenham,Man City,0.1111111111111111,0.0,H,0.0,0.0,D,A Taylor,0.2857142857142857,0.5806451612903226,0.125,0.2,0.4583333333333333,0.28,0.15789473684210525,0.5789473684210527,0.2857142857142857,0.1111111111111111,0.0,0.0
Liverpool,Burnley,0.2222222222222222,0.0,H,0.2,0.0,H,M Dean,0.6190476190476191,0.2903225806451613,0.375,0.15,0.25,0.44,0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0
Aston Villa,Newcastle,0.2222222222222222,0.0,H,0.2,0.0,H,D Coote,0.21428571428571427,0.2903225806451613,0.08333333333333333,0.05,0.3333333333333333,0.68,0.15789473684210525,0.21052631578947367,0.42857142857142855,0.4444444444444444,0.0,0.0
Crystal Palace,Brentford,0.0,0.0,D,0.0,0.0,D,M Atkinson,0.14285714285714285,0.45161290322580644,0.08333333333333333,0.15,0.5,0.32,0.15789473684210525,0.2631578947368421,0.42857142857142855,0.1111111111111111,0.0,0.0
Leeds,Everton,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,D England,0.38095238095238093,0.5483870967741935,0.16666666666666666,0.4,0.25,0.48,0.42105263157894735,0.2631578947368421,0.2857142857142857,0.4444444444444444,0.0,0.0
Man City,Norwich,0.5555555555555556,0.0,H,0.4,0.0,H,G Scott,0.35714285714285715,0.03225806451612903,0.16666666666666666,0.0,0.5416666666666666,0.24,0.3157894736842105,0.05263157894736842,0.14285714285714285,0.0,0.0,0.0
Brighton,Watford,0.2222222222222222,0.0,H,0.4,0.0,H,A Taylor,0.2857142857142857,0.3225806451612903,0.125,0.05,0.4583333333333333,0.2,0.3684210526315789,0.10526315789473684,0.5714285714285714,0.0,0.0,0.0
Arsenal,Chelsea,0.0,0.2222222222222222,A,0.0,0.4,A,P Tierney,0.11904761904761904,0.7096774193548387,0.125,0.25,0.4166666666666667,0.12,0.47368421052631576,0.42105263157894735,0.42857142857142855,0.0,0.0,0.0
Southampton,Man United,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,C Pawson,0.16666666666666666,0.4838709677419355,0.125,0.2,0.5,0.36,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.3333333333333333,0.0,0.0
Wolves,Tottenham,0.0,0.1111111111111111,A,0.0,0.2,A,S Attwell,0.5714285714285714,0.25806451612903225,0.25,0.3,0.375,0.24,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.4444444444444444,0.0,0.0
West Ham,Leicester,0.4444444444444444,0.1111111111111111,H,0.2,0.0,H,M Oliver,0.2857142857142857,0.16129032258064516,0.2916666666666667,0.05,0.3333333333333333,0.28,0.5263157894736842,0.0,0.0,0.1111111111111111,0.0,0.5
West Ham,Crystal Palace,0.2222222222222222,0.2222222222222222,D,0.2,0.0,H,S Attwell,0.30952380952380953,0.2903225806451613,0.16666666666666666,0.1,0.4166666666666667,0.24,0.2631578947368421,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
Liverpool,Chelsea,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,A Taylor,0.5476190476190477,0.1935483870967742,0.2916666666666667,0.15,0.5416666666666666,0.12,0.631578947368421,0.15789473684210525,0.0,0.2222222222222222,0.0,0.5
Norwich,Leicester,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,R Jones,0.30952380952380953,0.2903225806451613,0.16666666666666666,0.15,0.3333333333333333,0.32,0.47368421052631576,0.47368421052631576,0.2857142857142857,0.1111111111111111,0.0,0.0
Man City,Arsenal,0.5555555555555556,0.0,H,0.6,0.0,H,M Atkinson,0.5714285714285714,0.03225806451612903,0.4166666666666667,0.0,0.20833333333333334,0.24,0.7368421052631579,0.0,0.14285714285714285,0.2222222222222222,0.0,0.5
Brighton,Everton,0.0,0.2222222222222222,A,0.0,0.2,A,J Moss,0.30952380952380953,0.45161290322580644,0.125,0.25,0.2916666666666667,0.32,0.21052631578947367,0.2631578947368421,0.14285714285714285,0.2222222222222222,0.0,0.0
Aston Villa,Brentford,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,P Bankes,0.14285714285714285,0.2903225806451613,0.20833333333333334,0.1,0.625,0.52,0.15789473684210525,0.10526315789473684,0.42857142857142855,0.3333333333333333,0.0,0.0
